image_name,image_idx,categories,attributes
D:/fivekdataset_big/input/train/a0272-050703_183414__I2E9359.tif,271,cemetery#zen_garden#japanese_garden#fountain#par,no horizon#trees#foliage#natural light#vegetation#leaves#open area#grass#man-made#natura
D:/fivekdataset_big/input/train/a0273-kme_295.tif,272,florist_shop/indoor#botanical_garden#rainforest#jail_cell#aquariu,no horizon#natural#enclosed area#vegetation#natural light#foliage#leaves#cloth#shrubbery#man-mad
D:/fivekdataset_big/input/train/a0274-_DSC6439.tif,273,martial_arts_gym#igloo#campsite#catacomb#bullrin,no horizon#natural light#open area#cloth#natural#man-made#trees#foliage#leaves#dr
D:/fivekdataset_big/input/train/a0275-07-11-24-at-16h27m12s-_MG_6758.tif,274,tree_farm#sky#forest/broadleaf#oast_house#mosque/outdoo,open area#natural light#man-made#trees#natural#vegetation#foliage#leaves#vertical components#cloud
D:/fivekdataset_big/input/train/a0276-IMG_0047.tif,275,watering_hole#swimming_hole#lagoon#marsh#isle,natural light#open area#natural#boating#swimming#far-away horizon#ocean#moist#trees#divin
D:/fivekdataset_big/input/train/a0277-WP_CRW_9568.tif,276,ski_slope#ice_skating_rink/outdoor#igloo#playground#snowfiel,natural light#open area#no horizon#man-made#cold#snow#trees#natural#sunny#ic
D:/fivekdataset_big/input/train/a0278-Ja_Pe-11.tif,277,campsite#igloo#driveway#greenhouse/outdoor#zen_garde,man-made#natural light#no horizon#open area#trees#foliage#leaves#vegetation#grass#campin
D:/fivekdataset_big/input/train/a0279-_DSC4586.tif,278,loading_dock#fire_station#garage/indoor#server_room#jail_cel,man-made#no horizon#enclosed area#natural light#vertical components#glass#metal#driving#asphalt#pavemen
D:/fivekdataset_big/input/train/a0280-IMG_0854.tif,279,sky#oast_house#watering_hole#desert/sand#wheat_fiel,natural light#open area#man-made#clouds#far-away horizon#sunny#natural#vegetation#grass#dr
D:/fivekdataset_big/input/train/a0281-NKIM_MG_6162.tif,280,street#train_station/platform#subway_station/platform#bus_station/indoor#crosswal,man-made#no horizon#indoor lighting#driving#asphalt#transporting#natural light#open area#biking#pavemen
D:/fivekdataset_big/input/train/a0282-20060619_125715__MG_9197.tif,281,mountain_snowy#mountain#glacier#ski_slope#crevass,natural#open area#natural light#rugged scene#climbing#no horizon#far-away horizon#cold#snow#hikin
D:/fivekdataset_big/input/train/a0283-jn_20071207_Xmas_House_0121.tif,282,basement#jail_cell#locker_room#dining_room#bow_window/indoo,enclosed area#no horizon#man-made#indoor lighting#wood#reading#eating#vertical components#glass#soothin
D:/fivekdataset_big/input/train/a0284-NKIM_MG_6192.tif,283,jail_cell#elevator_shaft#classroom#basement#movie_theater/indoo,no horizon#man-made#enclosed area#indoor lighting#wood#horizontal components#cloth#congregating#railing#matt
D:/fivekdataset_big/input/train/a0285-IMG_2044.tif,284,jail_cell#berth#hospital_room#basement#veterinarians_offic,no horizon#enclosed area#man-made#indoor lighting#cloth#wood#working#socializing#glass#eatin
D:/fivekdataset_big/input/train/a0286-006hunwed.tif,285,dressing_room#beauty_salon#shower#stage/indoor#jail_cel,no horizon#cloth#man-made#open area#natural light#enclosed area#dry#natural#warm#stressfu
D:/fivekdataset_big/input/train/a0287-050703_084540__I2E9191.tif,286,shopfront#bookstore#pharmacy#doorway/outdoor#general_store/outdoo,man-made#no horizon#natural light#glass#wood#enclosed area#vertical components#shopping#open area#bric
D:/fivekdataset_big/input/train/a0288-MB_060311_030.tif,287,beauty_salon#jail_cell#cemetery#beer_garden#classroo,no horizon#man-made#natural light#cloth#open area#enclosed area#trees#congregating#socializing#foliag
D:/fivekdataset_big/input/train/a0289-kme_504.tif,288,oilrig#islet#sky#harbor#lighthous,open area#natural light#boating#ocean#natural#far-away horizon#clouds#swimming#diving#mois
D:/fivekdataset_big/input/train/a0290-IMG_2741.tif,289,iceberg#watering_hole#ice_floe#swimming_hole#pon,no horizon#natural#natural light#still water#boating#moist#open area#swimming#diving#ocea
D:/fivekdataset_big/input/train/a0291-IMG_0115.tif,290,raft#swimming_hole#islet#grotto#lagoo,natural light#open area#natural#no horizon#boating#trees#foliage#swimming#leaves#vegetatio
D:/fivekdataset_big/input/train/a0292-dgw_086.tif,291,embassy#library/outdoor#hospital#courthouse#jail_cel,man-made#no horizon#natural light#open area#vertical components#brick#glass#horizontal components#aged#concret
D:/fivekdataset_big/input/train/a0293-DSC_0012-2.tif,292,embassy#canal/urban#jail_cell#kasbah#moat/wate,man-made#open area#no horizon#natural light#vertical components#cloth#brick#enclosed area#indoor lighting#age
D:/fivekdataset_big/input/train/a0294-20041221_192326_CRW_5437.tif,293,wave#ocean#coast#cliff#volcan,open area#natural#natural light#rugged scene#no horizon#far-away horizon#ocean#surf#boating#roc
D:/fivekdataset_big/input/train/a0295-Ja_Pe-57.tif,294,movie_theater/indoor#auditorium#orchestra_pit#bowling_alley#home_theate,no horizon#enclosed area#man-made#indoor lighting#congregating#spectating#cloth#socializing#glossy#horizontal component
D:/fivekdataset_big/input/train/a0296-kme_440.tif,295,tundra#pasture#bullring#farm#arena/rode,natural light#open area#grass#natural#no horizon#vegetation#camping#far-away horizon#sunny#foliag
D:/fivekdataset_big/input/train/a0297-kme_049.tif,296,shower#natural_history_museum#elevator_shaft#science_museum#jail_cel,no horizon#man-made#enclosed area#natural light#dry#open area#metal#sand#competing#scar
D:/fivekdataset_big/input/train/a0298-IMG_5043.tif,297,forest/broadleaf#tree_farm#botanical_garden#rainforest#orchar,natural light#open area#foliage#no horizon#trees#vegetation#leaves#man-made#grass#shrubber
D:/fivekdataset_big/input/train/a0299-KE_-2376.tif,298,forest/broadleaf#tree_farm#sky#rainforest#badland,open area#natural light#natural#trees#foliage#vegetation#leaves#camping#hiking#cloud
D:/fivekdataset_big/input/train/a0300-jmac_DSC2549.tif,299,jail_cell#elevator_shaft#staircase#basement#corrido,no horizon#enclosed area#man-made#indoor lighting#glass#matte#metal#glossy#railing#viny
D:/fivekdataset_big/input/train/a0301-IMG_4669.tif,300,wind_farm#sky#windmill#desert/sand#ice_flo,open area#natural light#man-made#far-away horizon#sunny#clouds#boating#ocean#dry#natura
D:/fivekdataset_big/input/train/a0302-IMG_4108.tif,301,coffee_shop#bathroom#ice_cream_parlor#car_interior#bert,no horizon#enclosed area#man-made#matte#eating#cloth#working#natural light#dry#glas
D:/fivekdataset_big/input/train/a0303-NKIM_116.tif,302,gas_station#parking_garage/indoor#motel#industrial_area#parking_lo,man-made#natural light#open area#far-away horizon#clouds#asphalt#driving#sunny#vertical components#dr
D:/fivekdataset_big/input/train/a0304-dgw_137.tif,303,underwater/ocean_deep#aquarium#ice_cream_parlor#delicatessen#butchers_sho,no horizon#enclosed area#man-made#indoor lighting#rugged scene#dirty#socializing#cloth#dry#dir
D:/fivekdataset_big/input/train/a0305-CRW_0278.tif,304,embassy#courthouse#mausoleum#mosque/outdoor#church/outdoo,open area#natural light#man-made#vertical components#grass#sunny#vegetation#trees#clouds#foliag
D:/fivekdataset_big/input/train/a0306-WP_CRW_0752.tif,305,aqueduct#viaduct#lock_chamber#grotto#arc,natural light#no horizon#open area#man-made#foliage#vegetation#trees#leaves#rock#gras
D:/fivekdataset_big/input/train/a0307-IMG_0299.tif,306,boardwalk#pier#beach#sky#lighthous,open area#natural light#far-away horizon#boating#man-made#clouds#natural#ocean#swimming#mois
D:/fivekdataset_big/input/train/a0308-jmac_DSC3379.tif,307,mosque/outdoor#church/outdoor#courthouse#synagogue/outdoor#mausoleu,man-made#open area#natural light#vertical components#touring#praying#clouds#brick#no horizon#age
D:/fivekdataset_big/input/train/a0309-jmac_MG_4806.tif,308,rainforest#rice_paddy#swamp#forest/broadleaf#mars,natural light#open area#trees#foliage#vegetation#natural#leaves#no horizon#grass#man-mad
D:/fivekdataset_big/input/train/a0310-IMG_1898.tif,309,catacomb#grotto#aquarium#rainforest#cemeter,no horizon#natural#foliage#trees#enclosed area#leaves#vegetation#man-made#natural light#open are
D:/fivekdataset_big/input/train/a0311-jmac_MG_0128.tif,310,elevator_shaft#airport_terminal#escalator/indoor#subway_station/platform#arena/performanc,man-made#no horizon#natural light#open area#indoor lighting#enclosed area#railing#trees#horizontal components#foliag
D:/fivekdataset_big/input/train/a0312-_DSC5579.tif,311,beauty_salon#airplane_cabin#bus_interior#dressing_room#classroo,no horizon#cloth#enclosed area#man-made#congregating#socializing#natural light#working#stressful#trainin
D:/fivekdataset_big/input/train/a0313-_MG_7253.tif,312,promenade#canal/urban#boardwalk#lock_chamber#jail_cel,man-made#open area#natural light#no horizon#trees#vertical components#horizontal components#aged#pavement#railin
D:/fivekdataset_big/input/train/a0314-IMG_4170.tif,313,field/wild#florist_shop/indoor#rainforest#botanical_garden#orchar,no horizon#natural light#vegetation#foliage#trees#natural#leaves#open area#grass#man-mad
D:/fivekdataset_big/input/train/a0315-DSC_0112.tif,314,crevasse#elevator_shaft#jail_cell#landing_deck#atti,no horizon#man-made#enclosed area#natural light#cold#open area#scary#metal#snow#dr
D:/fivekdataset_big/input/train/a0316-LS051026_day_10_LL013.tif,315,attic#elevator_shaft#catacomb#jail_cell#burial_chambe,no horizon#enclosed area#man-made#dry#scary#aged#indoor lighting#dirty#sand#diggin
D:/fivekdataset_big/input/train/a0317-IMG_0647.tif,316,catacomb#sky#aquarium#elevator_shaft#desert/san,no horizon#natural#enclosed area#indoor lighting#natural light#far-away horizon#man-made#dry#open area#scar
D:/fivekdataset_big/input/train/a0318-IMG_4318.tif,317,gas_station#ticket_booth#bus_station/indoor#fire_station#parking_lo,man-made#open area#natural light#no horizon#driving#asphalt#trees#transporting#foliage#bikin
D:/fivekdataset_big/input/train/a0319-kme_344.tif,318,ski_slope#arena/performance#sky#stage/indoor#ice_skating_rink/outdoo,no horizon#man-made#open area#natural light#competing#sports#exercise#cold#vertical components#clot
D:/fivekdataset_big/input/train/a0320-Ja_Pe-13.tif,319,jail_cell#phone_booth#catacomb#lock_chamber#server_roo,man-made#no horizon#natural light#open area#trees#foliage#vertical components#leaves#enclosed area#vegetatio
D:/fivekdataset_big/input/train/a0321-KE_-0010.tif,320,parking_lot#parking_garage/indoor#raceway#driveway#junkyar,man-made#natural light#no horizon#open area#driving#transporting#asphalt#biking#matte#dr
D:/fivekdataset_big/input/train/a0322-kme_016.tif,321,junkyard#hayfield#campsite#cemetery#promenad,open area#man-made#natural light#cloth#far-away horizon#no horizon#sunny#grass#clouds#socializin
D:/fivekdataset_big/input/train/a0323-07-06-27-at-13h56m27s-_MG_1782.tif,322,jail_cell#catacomb#discotheque#basement#pub/indoo,no horizon#enclosed area#man-made#indoor lighting#cloth#socializing#congregating#stressful#scary#workin
D:/fivekdataset_big/input/train/a0324-WP_CRW_4941.tif,323,golf_course#soccer_field#park#athletic_field/outdoor#picnic_are,grass#natural light#trees#vegetation#foliage#no horizon#open area#leaves#cloth#man-mad
D:/fivekdataset_big/input/train/a0325-IMG_3340.tif,324,florist_shop/indoor#botanical_garden#aquarium#museum/indoor#underwater/ocean_dee,no horizon#natural#natural light#enclosed area#vegetation#sports#exercise#competing#man-made#foliag
D:/fivekdataset_big/input/train/a0326-jmac_MG_7785.tif,325,sky#tundra#catacomb#corn_field#desert/san,open area#natural light#natural#far-away horizon#clouds#dry#dirt#rugged scene#sunny#hikin
D:/fivekdataset_big/input/train/a0327-LSYD4O0579.tif,326,sky#kennel/outdoor#playground#swamp#desert/vegetatio,open area#natural light#man-made#trees#far-away horizon#foliage#clouds#natural#sunny#vegetatio
D:/fivekdataset_big/input/train/a0328-kme_248.tif,327,catacomb#jail_cell#aquarium#elevator_shaft#staircas,no horizon#man-made#enclosed area#indoor lighting#dry#horizontal components#spectating#natural light#open area#age
D:/fivekdataset_big/input/train/a0329-_MG_1830.tif,328,raceway#highway#parking_garage/indoor#runway#desert_roa,man-made#no horizon#driving#asphalt#transporting#natural light#biking#open area#enclosed area#far-away horizo
D:/fivekdataset_big/input/train/a0330-IMG_4328.tif,329,skyscraper#embassy#office_building#hospital#hotel/outdoo,man-made#no horizon#natural light#open area#vertical components#clouds#horizontal components#dry#brick#concret
D:/fivekdataset_big/input/train/a0331-MB_20030906_035.tif,330,gas_station#ticket_booth#airplane_cabin#basement#dressing_roo,man-made#no horizon#cloth#enclosed area#natural light#working#open area#socializing#indoor lighting#stressfu
D:/fivekdataset_big/input/train/a0332-IMG_0010.tif,331,tree_farm#forest/broadleaf#catacomb#rainforest#badland,natural#no horizon#natural light#open area#foliage#vegetation#trees#leaves#hiking#rugged scen
D:/fivekdataset_big/input/train/a0333-IMG_0661.tif,332,rice_paddy#catacomb#desert/sand#sky#field/cultivate,no horizon#natural#open area#natural light#far-away horizon#hiking#dry#vegetation#enclosed area#rugged scen
D:/fivekdataset_big/input/train/a0334-IMG_3423.tif,333,florist_shop/indoor#botanical_garden#field/wild#vegetable_garden#rainfores,no horizon#natural#vegetation#natural light#foliage#leaves#flowers#shrubbery#soothing#open are
D:/fivekdataset_big/input/train/a0335-jmac_MG_6437.tif,334,catacomb#volcano#ice_shelf#cliff#canyo,open area#natural light#far-away horizon#natural#no horizon#dry#rugged scene#man-made#cloth#climbin
D:/fivekdataset_big/input/train/a0336-07-08-11-at-16h57m13s-_MG_3305.tif,335,temple/asia#ruin#cliff#catacomb#grott,natural light#open area#rugged scene#rock#natural#climbing#dry#sunny#no horizon#tourin
D:/fivekdataset_big/input/train/a0337-tc_DSC1898.tif,336,forest/broadleaf#elevator_shaft#catacomb#sky#jail_cel,no horizon#man-made#natural light#open area#aged#vertical components#trees#cold#snow#natura
D:/fivekdataset_big/input/train/a0338-WP_CRW_9580.tif,337,bullring#ice_skating_rink/outdoor#ice_floe#racecourse#arena/rode,natural light#no horizon#open area#cold#natural#snow#cloth#competing#sports#ic
D:/fivekdataset_big/input/train/a0339-IMG_0111.tif,338,campsite#junkyard#tree_farm#kennel/outdoor#slu,natural light#no horizon#man-made#open area#foliage#trees#vegetation#leaves#grass#campin
D:/fivekdataset_big/input/train/a0340-kme_373.tif,339,courtyard#arch#arcade#aqueduct#viaduc,man-made#no horizon#natural light#open area#vertical components#enclosed area#semi-enclosed area#praying#touring#bric
D:/fivekdataset_big/input/train/a0341-dgw_002.tif,340,airport_terminal#science_museum#bus_station/indoor#natural_history_museum#subway_station/platfor,no horizon#enclosed area#man-made#cloth#indoor lighting#working#socializing#stressful#glossy#dr
D:/fivekdataset_big/input/train/a0342-JI2E5527.tif,341,ice_floe#aquarium#watering_hole#swimming_hole#iceber,no horizon#natural light#natural#open area#boating#ocean#swimming#moist#diving#still wate
D:/fivekdataset_big/input/train/a0343-tc_DSC4155.tif,342,loading_dock#burial_chamber#driveway#basement#jail_cel,no horizon#man-made#natural light#enclosed area#brick#aged#dry#cloth#concrete#open are
D:/fivekdataset_big/input/train/a0344-DSC_0009.tif,343,catacomb#canyon#crevasse#grotto#badland,natural#no horizon#rugged scene#natural light#climbing#dry#open area#rock#hiking#dir
D:/fivekdataset_big/input/train/a0345-IMG_3353.tif,344,rainforest#catacomb#botanical_garden#forest/broadleaf#fishpon,no horizon#natural#vegetation#natural light#foliage#leaves#trees#enclosed area#man-made#shrubber
D:/fivekdataset_big/input/train/a0346-051007_162030__I2E8864.tif,345,ballroom#stage/indoor#elevator/door#catacomb#arena/performanc,no horizon#enclosed area#man-made#cloth#indoor lighting#competing#stressful#congregating#spectating#scar
D:/fivekdataset_big/input/train/a0347-07-08-11-at-18h17m09s-N0000221.tif,346,embassy#courtyard#campus#jail_cell#plaz,man-made#natural light#open area#no horizon#vertical components#clouds#grass#brick#sunny#sport
D:/fivekdataset_big/input/train/a0348-07-07-07-at-09h42m42s-_MG_2151.tif,347,manufactured_home#residential_neighborhood#beach_house#porch#hunting_lodge/outdoo,man-made#natural light#open area#no horizon#trees#foliage#shingles#leaves#glass#vegetatio
D:/fivekdataset_big/input/train/a0349-jn_20081025_Kent_Shelter_068.tif,348,jail_cell#stable#campsite#kennel/outdoor#veterinarians_offic,no horizon#enclosed area#man-made#cloth#indoor lighting#dry#matte#stressful#working#glas
D:/fivekdataset_big/input/train/a0350-_DSC2622.tif,349,airplane_cabin#jail_cell#car_interior#berth#hospital_roo,no horizon#enclosed area#man-made#indoor lighting#matte#cloth#glass#glossy#working#viny
D:/fivekdataset_big/input/train/a0351-MB_070908_006.tif,350,catacomb#jail_cell#beauty_salon#shower#veterinarians_offic,no horizon#man-made#natural light#open area#enclosed area#natural#scary#trees#moist#clot
D:/fivekdataset_big/input/train/a0352-IMG_4026.tif,351,veterinarians_office#aquarium#operating_room#hospital_room#discothequ,no horizon#enclosed area#man-made#cloth#plastic#scary#playing#natural light#medical activity#workin
D:/fivekdataset_big/input/train/a0353-dvf_049.tif,352,beauty_salon#waiting_room#booth/indoor#reception#office_cubicle,enclosed area#no horizon#man-made#indoor lighting#cloth#working#glossy#glass#matte#readin
D:/fivekdataset_big/input/train/a0354-07-07-17-at-23h28m36s-_MG_2372.tif,353,sky#islet#ocean#cliff#lake/natura,natural#open area#natural light#boating#far-away horizon#clouds#ocean#swimming#moist#divin
D:/fivekdataset_big/input/train/a0355-jmac_DSC2202.tif,354,amusement_park#arena/performance#motel#stage/outdoor#stage/indoo,man-made#open area#natural light#no horizon#clouds#metal#sunny#dry#vertical components#spectatin
D:/fivekdataset_big/input/train/a0356-07-11-26-at-16h05m54s-_MG_7171.tif,355,mosque/outdoor#mausoleum#kasbah#lighthouse#embass,man-made#open area#natural light#touring#no horizon#vertical components#clouds#sunny#aged#dr
D:/fivekdataset_big/input/train/a0357-NKIM_030.tif,356,highway#desert_road#gas_station#playground#desert/san,natural light#man-made#open area#no horizon#driving#asphalt#dry#biking#transporting#sunn
D:/fivekdataset_big/input/train/a0358-MB_080329_074.tif,357,dorm_room#bow_window/indoor#jail_cell#nursing_home#beauty_salo,man-made#no horizon#enclosed area#cloth#natural light#glass#wood#reading#working#indoor lightin
D:/fivekdataset_big/input/train/a0359-IMG_4821.tif,358,elevator_shaft#catacomb#jail_cell#arch#embass,no horizon#man-made#enclosed area#indoor lighting#vertical components#symmetrical#glass#horizontal components#glossy#matt
D:/fivekdataset_big/input/train/a0360-JI2E3509.tif,359,cliff#ocean#coast#sky#beach_hous,open area#natural light#far-away horizon#man-made#ocean#boating#natural#rugged scene#climbing#no horizo
D:/fivekdataset_big/input/train/a0361-IMG_4566.tif,360,street#ballroom#medina#alley#promenad,no horizon#man-made#cloth#enclosed area#natural light#pavement#socializing#congregating#asphalt#drivin
D:/fivekdataset_big/input/train/a0362-IMG_5005.tif,361,florist_shop/indoor#orchard#rainforest#botanical_garden#fishpon,no horizon#natural light#vegetation#foliage#open area#leaves#cloth#grass#trees#natura
D:/fivekdataset_big/input/train/a0363-IMG_1431.tif,362,islet#lagoon#sky#volcano#ocea,open area#boating#natural light#natural#far-away horizon#ocean#clouds#swimming#diving#mois
D:/fivekdataset_big/input/train/a0364-LS20050429d650001.tif,363,operating_room#hospital_room#jail_cell#elevator_shaft#car_interio,no horizon#enclosed area#cloth#man-made#dry#working#medical activity#stressful#indoor lighting#scar
D:/fivekdataset_big/input/train/a0365-jn_2007_05_09__516.tif,364,chemistry_lab#movie_theater/indoor#home_theater#beauty_salon#ba,man-made#enclosed area#no horizon#indoor lighting#metal#vertical components#congregating#open area#eating#socializin
D:/fivekdataset_big/input/train/a0366-kme_378.tif,365,catacomb#grotto#underwater/ocean_deep#jail_cell#crevass,no horizon#natural#rugged scene#natural light#dry#rock#enclosed area#dirty#dirt#open are
D:/fivekdataset_big/input/train/a0367-IMG_0338.tif,366,skyscraper#canal/urban#moat/water#industrial_area#downtow,man-made#open area#natural light#vertical components#boating#still water#clouds#swimming#moist#ocea
D:/fivekdataset_big/input/train/a0368-kme_022.tif,367,fire_escape#apartment_building/outdoor#jail_cell#elevator_shaft#hotel/outdoo,man-made#no horizon#vertical components#natural light#open area#enclosed area#indoor lighting#glass#brick#meta
D:/fivekdataset_big/input/train/a0369-kme_136.tif,368,movie_theater/indoor#loading_dock#music_studio#hangar/outdoor#orchestra_pi,no horizon#man-made#enclosed area#indoor lighting#natural light#glass#metal#spectating#open area#scar
D:/fivekdataset_big/input/train/a0370-JI2E4435.tif,369,embassy#skyscraper#apartment_building/outdoor#mausoleum#kasba,man-made#open area#natural light#vertical components#no horizon#clouds#touring#brick#enclosed area#far-away horizo
D:/fivekdataset_big/input/train/a0371-IMG_4770.tif,370,embassy#library/outdoor#courthouse#hangar/outdoor#mausoleu,man-made#natural light#open area#no horizon#sunny#dry#brick#vertical components#driving#asphal
D:/fivekdataset_big/input/train/a0372-WP_CRW_6207.tif,371,berth#nursery#hospital_room#dorm_room#jail_cel,no horizon#enclosed area#man-made#cloth#indoor lighting#plastic#matte#working#reading#dr
D:/fivekdataset_big/input/train/a0373-IMG_4954.tif,372,golf_course#athletic_field/outdoor#parking_lot#soccer_field#drivewa,open area#man-made#natural light#grass#no horizon#trees#foliage#playing#vegetation#leave
D:/fivekdataset_big/input/train/a0374-IMG_4326.tif,373,sky#elevator_shaft#skyscraper#oast_house#towe,man-made#natural light#open area#no horizon#clouds#vertical components#cold#snow#dry#far-away horizo
D:/fivekdataset_big/input/train/a0375-IMG_2700.tif,374,lawn#kennel/outdoor#field/wild#pasture#forest/broadlea,no horizon#natural#grass#natural light#vegetation#open area#camping#foliage#leaves#hikin
D:/fivekdataset_big/input/train/a0376-IMG_4189.tif,375,catacomb#aquarium#jail_cell#natural_history_museum#tree_far,no horizon#enclosed area#natural#indoor lighting#man-made#trees#foliage#scary#leaves#vertical component
D:/fivekdataset_big/input/train/a0377-IMG_3486.tif,376,rainforest#botanical_garden#bamboo_forest#catacomb#vegetable_garde,no horizon#vegetation#natural#foliage#leaves#shrubbery#trees#enclosed area#soothing#natural ligh
D:/fivekdataset_big/input/train/a0378-_DGW6391.tif,377,delicatessen#fabric_store#bakery/shop#candy_store#supermarke,no horizon#enclosed area#man-made#shopping#cluttered space#cloth#working#plastic#dirty#indoor lightin
D:/fivekdataset_big/input/train/a0379-kme_397.tif,378,jail_cell#shower#music_studio#beauty_salon#operating_roo,no horizon#man-made#enclosed area#metal#cloth#working#competing#exercise#sports#stressfu
D:/fivekdataset_big/input/train/a0380-kme_294.tif,379,fishpond#pond#catacomb#creek#ice_flo,natural#no horizon#moist#vegetation#open area#natural light#foliage#leaves#still water#campin
D:/fivekdataset_big/input/train/a0381-20070929_134540__MG_0110.tif,380,courtyard#embassy#alley#elevator_shaft#balcony/interio,no horizon#man-made#natural light#foliage#leaves#vegetation#trees#glass#vertical components#shrubber
D:/fivekdataset_big/input/train/a0382-kme_573.tif,381,sky#ocean#ice_shelf#volcano#lighthous,open area#clouds#natural light#far-away horizon#natural#ocean#boating#swimming#moist#sur
D:/fivekdataset_big/input/train/a0383-MB_060909_028.tif,382,driveway#residential_neighborhood#forest_road#campsite#playgroun,natural light#open area#man-made#trees#no horizon#foliage#leaves#vegetation#grass#drivin
D:/fivekdataset_big/input/train/a0384-060819_065910__M6A0015.tif,383,rainforest#orchard#vineyard#forest/broadleaf#fishpon,no horizon#vegetation#foliage#leaves#trees#natural light#grass#natural#open area#shrubber
D:/fivekdataset_big/input/train/a0385-Ja_Pe-39.tif,384,amusement_park#water_park#construction_site#industrial_area#oilri,man-made#open area#natural light#metal#vertical components#clouds#no horizon#rusty#wire#age
D:/fivekdataset_big/input/train/a0386-jmac_MG_0520.tif,385,jail_cell#phone_booth#desert_road#highway#gas_statio,natural light#man-made#open area#no horizon#trees#far-away horizon#foliage#vegetation#grass#leave
D:/fivekdataset_big/input/train/a0387-IMG_3388.tif,386,fishpond#aquarium#watering_hole#wheat_field#underwater/ocean_dee,no horizon#man-made#open area#natural#natural light#enclosed area#moist#trees#indoor lighting#vegetatio
D:/fivekdataset_big/input/train/a0388-IMG_1637.tif,387,jail_cell#beauty_salon#waiting_room#locker_room#home_theate,no horizon#man-made#enclosed area#glass#cloth#reading#vertical components#natural light#indoor lighting#congregatin
D:/fivekdataset_big/input/train/a0389-KE_-0026.tif,388,campsite#desert/sand#hangar/outdoor#museum/outdoor#iglo,man-made#open area#natural light#no horizon#sunny#dry#clouds#wood#semi-enclosed area#readin
D:/fivekdataset_big/input/train/a0390-NKIM_MG_3126.tif,389,beach_house#promenade#mosque/outdoor#snowfield#sk,open area#natural light#man-made#far-away horizon#sunny#clouds#boating#touring#ocean#vertical component
D:/fivekdataset_big/input/train/a0391-IMG_4305.tif,390,ice_skating_rink/outdoor#campus#beach_house#embassy#plaz,open area#man-made#natural light#trees#no horizon#foliage#sunny#vertical components#leaves#pavemen
D:/fivekdataset_big/input/train/a0392-_DGW6346.tif,391,florist_shop/indoor#botanical_garden#bamboo_forest#rainforest#fishpon,no horizon#man-made#vegetation#foliage#enclosed area#natural light#trees#leaves#cloth#meta
D:/fivekdataset_big/input/train/a0393-_DSC0040.tif,392,elevator_shaft#sky#jail_cell#attic#catacom,no horizon#man-made#natural light#vertical components#open area#clouds#metal#enclosed area#dry#scar
D:/fivekdataset_big/input/train/a0394-DSC_0001.tif,393,kennel/outdoor#jail_cell#burial_chamber#veterinarians_office#catacom,no horizon#enclosed area#man-made#cloth#dry#cold#natural light#scary#ice#natura
D:/fivekdataset_big/input/train/a0395-IMG_1268.tif,394,lawn#park#picnic_area#cemetery#campu,grass#no horizon#natural light#open area#trees#man-made#vegetation#foliage#playing#leave
D:/fivekdataset_big/input/train/a0396-jn_20080802_0011.tif,395,attic#movie_theater/indoor#church/indoor#catacomb#burial_chambe,man-made#no horizon#enclosed area#indoor lighting#praying#congregating#spectating#natural light#open area#symmetrica
D:/fivekdataset_big/input/train/a0397-jn_2007_05_05__241.tif,396,jail_cell#catacomb#elevator_shaft#grotto#crevass,no horizon#man-made#natural light#enclosed area#cold#aged#vertical components#open area#snow#scar
D:/fivekdataset_big/input/train/a0398-IMG_5829.tif,397,forest_road#highway#desert_road#field_road#runwa,open area#natural light#natural#no horizon#vegetation#foliage#trees#driving#leaves#asphal
D:/fivekdataset_big/input/train/a0399-kme_200.tif,398,rainforest#sky#rice_paddy#lighthouse#botanical_garde,open area#natural light#foliage#trees#vegetation#natural#man-made#leaves#sunny#far-away horizo
D:/fivekdataset_big/input/train/a0400-NKIM_MG_8342.tif,399,elevator_shaft#jail_cell#sky#embassy#skyscrape,no horizon#man-made#natural light#open area#vertical components#natural#clouds#enclosed area#climbing#tree
D:/fivekdataset_big/input/train/a0401-kme_189.tif,400,playground#beauty_salon#sandbox#dressing_room#science_museu,no horizon#cloth#man-made#natural light#enclosed area#dry#open area#working#stressful#socializin
D:/fivekdataset_big/input/train/a0402-IMG_4055.tif,401,sky#hangar/outdoor#windmill#tower#water_towe,man-made#open area#natural light#clouds#no horizon#sunny#vertical components#metal#far-away horizon#dr
D:/fivekdataset_big/input/train/a0403-IMG_0076.tif,402,schoolhouse#house#beach_house#mansion#embass,open area#natural light#man-made#trees#foliage#grass#vegetation#leaves#sunny#shingle
D:/fivekdataset_big/input/train/a0404-DSC_0029-2.tif,403,cemetery#park#picnic_area#tree_farm#beer_garde,trees#natural light#open area#man-made#foliage#no horizon#leaves#vegetation#grass#clot
D:/fivekdataset_big/input/train/a0405-kme_497.tif,404,sky#wind_farm#windmill#desert/sand#ski_slop,open area#natural light#clouds#natural#far-away horizon#man-made#no horizon#sunny#dry#col
D:/fivekdataset_big/input/train/a0406-_MG_7943.tif,405,aqueduct#amphitheater#bullring#viaduct#rui,man-made#natural light#open area#no horizon#aged#sunny#vertical components#dry#rock#tourin
D:/fivekdataset_big/input/train/a0407-IMG_8270.tif,406,igloo#jail_cell#veterinarians_office#ice_floe#zen_garde,no horizon#enclosed area#man-made#dry#natural light#cold#open area#sand#ice#sno
