image_name,image_idx,categories,attributes
D:/HDRplus_dataset/train/input/4KK2_20150822_141027_888.jpg,763,desert/vegetation#mountain_path#badlands#tundra#desert_roa,open area#natural light#natural#rugged scene#hiking#sunny#far-away horizon#dirt#dry#campin
D:/HDRplus_dataset/train/input/4KK2_20150822_141725_006.jpg,764,driveway#topiary_garden#zen_garden#residential_neighborhood#forest_roa,natural light#open area#man-made#foliage#trees#sunny#vegetation#leaves#no horizon#gras
D:/HDRplus_dataset/train/input/4KK2_20150822_142952_148.jpg,765,desert/vegetation#mountain_path#tundra#valley#mountai,natural#open area#natural light#hiking#far-away horizon#rugged scene#sunny#camping#vegetation#climbin
D:/HDRplus_dataset/train/input/4KK2_20150822_145827_428.jpg,766,driveway#kennel/outdoor#lock_chamber#oast_house#yar,natural light#open area#trees#man-made#foliage#leaves#vegetation#no horizon#grass#sunn
D:/HDRplus_dataset/train/input/4KK2_20150822_150109_605.jpg,767,picnic_area#hunting_lodge/outdoor#tree_house#balcony/interior#beer_garde,natural light#man-made#trees#open area#foliage#leaves#vegetation#no horizon#wood#sunn
D:/HDRplus_dataset/train/input/4KK2_20150822_150330_688.jpg,768,zen_garden#driveway#japanese_garden#amphitheater#tree_far,natural light#open area#no horizon#foliage#man-made#trees#leaves#vegetation#sunny#shrubber
D:/HDRplus_dataset/train/input/4KK2_20150822_151302_546.jpg,769,ice_cream_parlor#bakery/shop#delicatessen#elevator_shaft#natural_history_museu,no horizon#enclosed area#man-made#aged#dirty#wood#dry#working#metal#cluttered spac
D:/HDRplus_dataset/train/input/4KK2_20150822_151513_033.jpg,770,airplane_cabin#elevator_shaft#natural_history_museum#jail_cell#bus_interio,man-made#no horizon#enclosed area#indoor lighting#aged#working#metal#natural light#dirty#horizontal component
D:/HDRplus_dataset/train/input/4KK2_20150822_154429_216.jpg,771,corral#desert/vegetation#watering_hole#tree_farm#orchar,natural light#open area#trees#sunny#foliage#natural#vegetation#leaves#dry#campin
D:/HDRplus_dataset/train/input/4KK2_20150822_191121_138.jpg,772,oast_house#kasbah#village#residential_neighborhood#beach_hous,open area#natural light#man-made#sunny#foliage#vegetation#trees#leaves#grass#shrubber
D:/HDRplus_dataset/train/input/4KK2_20150822_191746_491.jpg,773,oast_house#kasbah#beach_house#village#cottag,natural light#open area#man-made#sunny#foliage#vegetation#leaves#dry#trees#shrubber
D:/HDRplus_dataset/train/input/4KK2_20150822_213301_839.jpg,774,beer_hall#ice_cream_parlor#coffee_shop#fastfood_restaurant#food_cour,enclosed area#no horizon#man-made#indoor lighting#wood#cloth#socializing#eating#working#congregatin
D:/HDRplus_dataset/train/input/4KK2_20150822_213340_372.jpg,775,coffee_shop#beer_hall#food_court#restaurant#pizzeri,enclosed area#no horizon#man-made#indoor lighting#socializing#cloth#wood#eating#congregating#workin
D:/HDRplus_dataset/train/input/4KK2_20150822_213517_469.jpg,776,coffee_shop#ice_cream_parlor#fastfood_restaurant#pizzeria#food_cour,enclosed area#no horizon#man-made#indoor lighting#wood#cloth#eating#socializing#working#gloss
D:/HDRplus_dataset/train/input/4KK2_20150822_213656_916.jpg,777,ice_cream_parlor#food_court#fastfood_restaurant#pizzeria#beer_hal,enclosed area#no horizon#man-made#cloth#indoor lighting#socializing#wood#eating#working#plasti
D:/HDRplus_dataset/train/input/4KK2_20150822_213842_555.jpg,778,beer_hall#food_court#fastfood_restaurant#coffee_shop#ice_cream_parlo,enclosed area#no horizon#man-made#indoor lighting#cloth#socializing#congregating#working#eating#waiting in lin
D:/HDRplus_dataset/train/input/4KK2_20150822_213950_174.jpg,779,dressing_room#classroom#dorm_room#beauty_salon#jail_cel,enclosed area#no horizon#cloth#man-made#indoor lighting#socializing#congregating#working#wood#plasti
D:/HDRplus_dataset/train/input/4KK2_20150822_215204_476.jpg,780,florist_shop/indoor#natural_history_museum#greenhouse/indoor#vegetable_garden#roof_garde,no horizon#enclosed area#vegetation#man-made#leaves#foliage#shrubbery#natural#farming#clot
D:/HDRplus_dataset/train/input/4KK2_20150822_224325_221.jpg,781,beauty_salon#dorm_room#airplane_cabin#dressing_room#coffee_sho,enclosed area#no horizon#man-made#indoor lighting#cloth#wood#working#socializing#paper#plasti
D:/HDRplus_dataset/train/input/4KK2_20150822_225004_266.jpg,782,television_studio#airplane_cabin#beauty_salon#beer_hall#bowling_alle,enclosed area#no horizon#indoor lighting#man-made#working#socializing#cloth#congregating#glossy#glas
D:/HDRplus_dataset/train/input/4KK2_20150823_123216_850.jpg,783,market/outdoor#supermarket#candy_store#ball_pit#market/indoo,no horizon#man-made#enclosed area#cloth#shopping#plastic#cluttered space#working#eating#natural ligh
D:/HDRplus_dataset/train/input/4KK2_20150823_123406_838.jpg,784,underwater/ocean_deep#vegetable_garden#florist_shop/indoor#aquarium#botanical_garde,no horizon#vegetation#foliage#leaves#natural light#shrubbery#natural#open area#trees#flower
D:/HDRplus_dataset/train/input/4KK2_20150823_123959_518.jpg,785,supermarket#market/outdoor#candy_store#market/indoor#department_stor,no horizon#man-made#enclosed area#indoor lighting#shopping#working#cluttered space#cloth#plastic#waiting in lin
D:/HDRplus_dataset/train/input/4KK2_20150823_124155_551.jpg,786,flea_market/indoor#market/outdoor#market/indoor#supermarket#bazaar/outdoo,no horizon#man-made#enclosed area#cloth#indoor lighting#working#shopping#socializing#congregating#waiting in lin
D:/HDRplus_dataset/train/input/4KK2_20150823_124645_564.jpg,787,candy_store#fabric_store#department_store#supermarket#throne_roo,no horizon#man-made#enclosed area#shopping#spectating#natural light#cloth#competing#sports#plasti
D:/HDRplus_dataset/train/input/4KK2_20150823_130650_314.jpg,788,shoe_shop#closet#clothing_store#fabric_store#storage_roo,no horizon#enclosed area#man-made#shopping#plastic#cluttered space#cloth#horizontal components#working#pape
D:/HDRplus_dataset/train/input/4KK2_20150823_142209_162.jpg,789,home_theater#bow_window/indoor#television_room#dorm_room#cockpi,man-made#no horizon#enclosed area#glass#natural light#indoor lighting#reading#wood#glossy#meta
D:/HDRplus_dataset/train/input/4KK2_20150823_152106_985.jpg,790,bookstore#library/indoor#archive#home_office#storage_roo,enclosed area#no horizon#man-made#wood#reading#paper#cluttered space#studying#working#indoor lightin
D:/HDRplus_dataset/train/input/4KK2_20150824_210658_184.jpg,791,bookstore#library/indoor#archive#home_office#offic,enclosed area#no horizon#man-made#wood#reading#indoor lighting#paper#studying#cluttered space#workin
D:/HDRplus_dataset/train/input/4KK2_20150824_210924_915.jpg,792,bookstore#library/indoor#archive#home_office#offic,no horizon#enclosed area#man-made#wood#reading#indoor lighting#paper#working#studying#cluttered spac
D:/HDRplus_dataset/train/input/4KK2_20150824_211123_861.jpg,793,bookstore#library/indoor#archive#home_office#storage_roo,no horizon#enclosed area#man-made#wood#indoor lighting#reading#paper#studying#working#cluttered spac
D:/HDRplus_dataset/train/input/4KK2_20150824_211405_958.jpg,794,bookstore#library/indoor#archive#home_office#basemen,no horizon#enclosed area#man-made#wood#indoor lighting#reading#paper#studying#horizontal components#cluttered spac
D:/HDRplus_dataset/train/input/4KK2_20150824_211706_876.jpg,795,bookstore#library/indoor#archive#fabric_store#storage_roo,no horizon#enclosed area#man-made#wood#indoor lighting#reading#paper#horizontal components#studying#carpe
D:/HDRplus_dataset/train/input/4KK2_20150829_114436_968.jpg,796,coffee_shop#ice_cream_parlor#fastfood_restaurant#food_court#restauran,no horizon#enclosed area#man-made#wood#eating#socializing#reading#indoor lighting#glass#gloss
D:/HDRplus_dataset/train/input/4KK2_20150829_124052_277.jpg,797,driveway#residential_neighborhood#forest_road#garage/outdoor#formal_garde,man-made#natural light#open area#foliage#no horizon#trees#leaves#vegetation#pavement#drivin
D:/HDRplus_dataset/train/input/4KK2_20150829_124451_187.jpg,798,zen_garden#japanese_garden#playground#botanical_garden#sandbo,no horizon#natural light#open area#dry#dirt#foliage#shrubbery#leaves#man-made#sunn
D:/HDRplus_dataset/train/input/4KK2_20150829_124726_096.jpg,799,hunting_lodge/outdoor#japanese_garden#zen_garden#driveway#residential_neighborhoo,man-made#natural light#open area#trees#no horizon#foliage#vegetation#leaves#grass#sunn
D:/HDRplus_dataset/train/input/4KK2_20150829_135044_567.jpg,800,highway#forest_road#desert_road#field_road#residential_neighborhoo,natural light#open area#driving#asphalt#biking#foliage#sunny#natural#trees#far-away horizo
D:/HDRplus_dataset/train/input/4KK2_20150829_140429_821.jpg,801,forest/broadleaf#sky#rainforest#tree_farm#forest_roa,open area#natural light#natural#trees#foliage#vegetation#leaves#clouds#far-away horizon#hikin
D:/HDRplus_dataset/train/input/4KK2_20150829_141153_058.jpg,802,tree_farm#badlands#wheat_field#hayfield#desert/vegetatio,open area#natural light#natural#vegetation#sunny#far-away horizon#foliage#camping#hiking#leave
D:/HDRplus_dataset/train/input/4KK2_20150829_142249_654.jpg,803,picnic_area#hayfield#desert/vegetation#tree_farm#forest/broadlea,open area#natural light#trees#foliage#vegetation#sunny#leaves#natural#camping#hikin
D:/HDRplus_dataset/train/input/4KK2_20150829_144856_663.jpg,804,forest/broadleaf#orchard#rainforest#forest_path#tree_far,natural#trees#foliage#natural light#open area#vegetation#leaves#camping#no horizon#hikin
D:/HDRplus_dataset/train/input/4KK2_20150829_145324_449.jpg,805,mountain_path#rice_paddy#desert_road#rainforest#desert/vegetatio,open area#natural light#natural#far-away horizon#hiking#vegetation#rugged scene#sunny#camping#foliag
D:/HDRplus_dataset/train/input/4KK2_20150829_150150_122.jpg,806,aqueduct#oast_house#topiary_garden#driveway#viaduc,natural light#man-made#open area#vegetation#foliage#trees#no horizon#grass#leaves#sunn
D:/HDRplus_dataset/train/input/4KK2_20150829_150312_846.jpg,807,forest/broadleaf#tree_farm#desert/vegetation#rainforest#mountain_pat,natural light#natural#open area#foliage#vegetation#trees#leaves#hiking#camping#sunn
D:/HDRplus_dataset/train/input/4KK2_20150829_151516_989.jpg,808,tree_farm#forest/broadleaf#rainforest#desert/vegetation#mountain_pat,natural#open area#natural light#vegetation#foliage#hiking#trees#leaves#camping#far-away horizo
D:/HDRplus_dataset/train/input/4KK2_20150829_151817_672.jpg,809,desert/vegetation#desert_road#mountain_path#vineyard#forest/broadlea,natural light#open area#sunny#natural#far-away horizon#man-made#hiking#vertical components#dirt#dr
D:/HDRplus_dataset/train/input/4KK2_20150829_152312_162.jpg,810,mountain_path#desert/vegetation#tundra#badlands#valle,natural#open area#natural light#hiking#far-away horizon#rugged scene#camping#climbing#sunny#vegetatio
D:/HDRplus_dataset/train/input/4KK2_20150829_152712_990.jpg,811,desert/vegetation#mountain_path#desert_road#badlands#tundr,open area#natural light#natural#far-away horizon#hiking#sunny#rugged scene#dirt#dry#campin
D:/HDRplus_dataset/train/input/4KK2_20150829_153249_902.jpg,812,tree_farm#desert/vegetation#forest/broadleaf#forest_path#mountain_pat,natural#open area#natural light#vegetation#trees#foliage#camping#hiking#leaves#sunn
D:/HDRplus_dataset/train/input/4KK2_20150829_154205_856.jpg,813,forest/broadleaf#rainforest#forest_path#swamp#mountain_pat,no horizon#trees#natural light#foliage#natural#vegetation#leaves#open area#hiking#campin
D:/HDRplus_dataset/train/input/4KK2_20150829_155324_196.jpg,814,forest/broadleaf#rainforest#forest_path#swamp#bamboo_fores,natural#natural light#no horizon#trees#foliage#vegetation#leaves#open area#hiking#campin
D:/HDRplus_dataset/train/input/4KK2_20150829_155420_276.jpg,815,forest/broadleaf#rainforest#forest_path#forest_road#swam,trees#natural#foliage#natural light#open area#leaves#vegetation#no horizon#hiking#campin
D:/HDRplus_dataset/train/input/4KK2_20150829_160844_683.jpg,816,kennel/outdoor#lock_chamber#driveway#balcony/interior#par,natural light#man-made#open area#trees#foliage#leaves#vegetation#grass#no horizon#sunn
D:/HDRplus_dataset/train/input/4KK2_20150829_161648_198.jpg,817,picnic_area#hunting_lodge/outdoor#cabin/outdoor#chalet#balcony/interio,natural light#open area#man-made#trees#foliage#vegetation#leaves#no horizon#wood#sunn
D:/HDRplus_dataset/train/input/4KK2_20150829_162052_484.jpg,818,zen_garden#driveway#burial_chamber#cemetery#rui,natural light#no horizon#open area#man-made#trees#foliage#leaves#vegetation#shrubbery#natura
D:/HDRplus_dataset/train/input/4KK2_20150829_162421_997.jpg,819,kennel/outdoor#driveway#balcony/interior#jail_cell#zen_garde,man-made#natural light#no horizon#open area#trees#foliage#leaves#vegetation#railing#fencin
D:/HDRplus_dataset/train/input/4KK2_20150829_162922_083.jpg,820,fire_station#bus_station/indoor#garage/outdoor#driveway#loading_doc,man-made#natural light#open area#no horizon#trees#foliage#driving#transporting#leaves#asphal
D:/HDRplus_dataset/train/input/4KK2_20150829_163749_414.jpg,821,coffee_shop#ice_cream_parlor#beauty_salon#shoe_shop#bakery/sho,no horizon#enclosed area#man-made#cloth#indoor lighting#glossy#eating#working#dry#plasti
D:/HDRplus_dataset/train/input/4KK2_20150829_170355_056.jpg,822,corral#desert/vegetation#watering_hole#tree_farm#picnic_are,natural light#open area#trees#foliage#sunny#leaves#vegetation#natural#dry#dir
D:/HDRplus_dataset/train/input/4KK2_20150829_170525_488.jpg,823,corral#arena/rodeo#watering_hole#farm#stabl,natural light#open area#trees#foliage#no horizon#sunny#vegetation#dry#leaves#dir
D:/HDRplus_dataset/train/input/4KK2_20150829_192723_217.jpg,824,oast_house#beach_house#hunting_lodge/outdoor#cottage#kasba,natural light#open area#man-made#sunny#foliage#vegetation#trees#leaves#dry#shrubber
D:/HDRplus_dataset/train/input/4KK2_20150829_195254_901.jpg,825,hunting_lodge/outdoor#lawn#yard#cabin/outdoor#garage/outdoo,natural light#man-made#open area#no horizon#grass#trees#foliage#vegetation#leaves#sunn
D:/HDRplus_dataset/train/input/4KK2_20150829_195420_618.jpg,826,kennel/outdoor#lawn#pet_shop#yard#veterinarians_offic,no horizon#natural light#grass#open area#trees#vegetation#foliage#man-made#leaves#campin
D:/HDRplus_dataset/train/input/4KK2_20150829_195630_640.jpg,827,lawn#kennel/outdoor#rice_paddy#yard#golf_cours,no horizon#grass#open area#natural light#vegetation#trees#foliage#leaves#camping#natura
D:/HDRplus_dataset/train/input/4KK2_20150905_111159_017.jpg,828,basement#beer_hall#pub/indoor#jail_cell#dining_hal,enclosed area#no horizon#indoor lighting#man-made#wood#socializing#eating#congregating#working#readin
D:/HDRplus_dataset/train/input/4KK2_20150905_140056_704.jpg,829,natural_history_museum#science_museum#junkyard#repair_shop#engine_roo,no horizon#enclosed area#man-made#metal#working#cloth#cluttered space#using tools#indoor lighting#woo
D:/HDRplus_dataset/train/input/4KK2_20150905_163455_124.jpg,830,television_room#nursing_home#church/indoor#entrance_hall#living_roo,enclosed area#no horizon#man-made#indoor lighting#wood#reading#carpet#cloth#dry#soothin
D:/HDRplus_dataset/train/input/4KK2_20150905_165606_545.jpg,831,church/indoor#jail_cell#throne_room#burial_chamber#waiting_roo,no horizon#enclosed area#man-made#wood#indoor lighting#reading#soothing#carpet#praying#railin
D:/HDRplus_dataset/train/input/4KK2_20150905_191448_226.jpg,832,courthouse#synagogue/outdoor#church/outdoor#kasbah#mosque/outdoo,man-made#natural light#open area#no horizon#touring#sunny#praying#trees#vertical components#foliag
D:/HDRplus_dataset/train/input/4KK2_20150905_191544_864.jpg,833,courthouse#synagogue/outdoor#mausoleum#church/outdoor#museum/outdoo,man-made#natural light#open area#no horizon#trees#foliage#touring#sunny#praying#vertical component
D:/HDRplus_dataset/train/input/4KK2_20150905_192010_811.jpg,834,mausoleum#kasbah#mosque/outdoor#synagogue/outdoor#oast_hous,man-made#open area#natural light#trees#vertical components#sunny#foliage#no horizon#clouds#tourin
D:/HDRplus_dataset/train/input/4KK2_20150905_223404_277.jpg,835,beauty_salon#artists_loft#art_gallery#museum/indoor#art_studi,no horizon#enclosed area#man-made#wood#indoor lighting#glossy#soothing#reading#glass#plasti
D:/HDRplus_dataset/train/input/4KK2_20150905_223505_970.jpg,836,beauty_salon#artists_loft#jail_cell#art_studio#playroo,no horizon#enclosed area#man-made#wood#indoor lighting#cloth#eating#reading#glossy#glas
D:/HDRplus_dataset/train/input/4KK2_20150906_125359_376.jpg,837,desert/vegetation#badlands#wind_farm#trench#windmil,natural light#open area#man-made#sunny#dry#rugged scene#dirt#clouds#natural#climbin
D:/HDRplus_dataset/train/input/4KK2_20150906_132936_860.jpg,838,badlands#canyon#cliff#butte#mountai,natural light#rugged scene#open area#rock#climbing#sunny#natural#dry#dirt#no horizo
D:/HDRplus_dataset/train/input/4KK2_20150906_164853_957.jpg,839,booth/indoor#kindergarden_classroom#natural_history_museum#classroom#science_museu,no horizon#enclosed area#man-made#cloth#paper#working#natural light#natural#studying#dr
D:/HDRplus_dataset/train/input/4KK2_20150906_172222_214.jpg,840,cliff#butte#badlands#canyon#grott,natural light#open area#natural#rugged scene#climbing#rock#hiking#sunny#vegetation#no horizo
D:/HDRplus_dataset/train/input/4KK2_20150906_173146_727.jpg,841,canyon#mountain#desert/vegetation#mountain_path#grott,natural light#open area#natural#rugged scene#climbing#no horizon#hiking#trees#sunny#foliag
D:/HDRplus_dataset/train/input/4KK2_20150906_174428_830.jpg,842,canyon#badlands#butte#cliff#mountai,natural light#open area#natural#rugged scene#climbing#sunny#hiking#foliage#rock#vegetatio
D:/HDRplus_dataset/train/input/4KK2_20150906_174622_301.jpg,843,canyon#desert/vegetation#cliff#butte#badland,natural light#open area#sunny#rugged scene#natural#rock#climbing#dry#hiking#dir
D:/HDRplus_dataset/train/input/4KK2_20150906_175219_465.jpg,844,rock_arch#arch#aqueduct#grotto#canyo,natural light#open area#rugged scene#natural#no horizon#dry#dirt#sunny#rock#climbin
D:/HDRplus_dataset/train/input/4KK2_20150906_175449_867.jpg,845,rock_arch#canyon#butte#archaelogical_excavation#badland,natural light#open area#rugged scene#rock#sunny#dry#climbing#dirt#natural#hikin
D:/HDRplus_dataset/train/input/4KK2_20150906_184633_525.jpg,846,cemetery#barndoor#alcove#catacomb#burial_chambe,no horizon#natural light#man-made#aged#open area#rock#dry#rugged scene#sunny#dirt
D:/HDRplus_dataset/train/input/4KK2_20150906_191912_450.jpg,847,tree_farm#desert/vegetation#tundra#mountain_path#badland,natural light#open area#natural#rugged scene#hiking#vegetation#no horizon#foliage#sunny#campin
D:/HDRplus_dataset/train/input/4KK2_20150906_230701_118.jpg,848,natural_history_museum#science_museum#jail_cell#museum/indoor#art_galler,no horizon#enclosed area#man-made#cloth#wood#indoor lighting#metal#reading#matte#dr
D:/HDRplus_dataset/train/input/4KK2_20150907_115116_975.jpg,849,church/indoor#throne_room#elevator_shaft#burial_chamber#jail_cel,man-made#no horizon#enclosed area#vertical components#praying#indoor lighting#natural light#symmetrical#touring#woo
D:/HDRplus_dataset/train/input/4KK2_20150907_125110_713.jpg,850,courtyard#kasbah#jail_cell#chalet#library/outdoo,man-made#natural light#no horizon#open area#sunny#vertical components#dry#brick#touring#semi-enclosed are
D:/HDRplus_dataset/train/input/4KK2_20150907_125538_661.jpg,851,courtyard#kasbah#jail_cell#medina#mausoleu,man-made#natural light#open area#no horizon#sunny#brick#vertical components#aged#dry#cloud
D:/HDRplus_dataset/train/input/4KK2_20150910_131804_951.jpg,852,embassy#library/outdoor#courthouse#synagogue/outdoor#hotel/outdoo,man-made#natural light#open area#sunny#no horizon#glass#vertical components#pavement#brick#drivin
D:/HDRplus_dataset/train/input/4KK2_20150910_140039_850.jpg,853,church/indoor#arch#church/outdoor#throne_room#alcov,no horizon#man-made#enclosed area#congregating#indoor lighting#vertical components#praying#spectating#socializing#glas
D:/HDRplus_dataset/train/input/4KK2_20150910_140526_782.jpg,854,church/indoor#arch#throne_room#church/outdoor#burial_chambe,no horizon#man-made#enclosed area#vertical components#indoor lighting#praying#congregating#natural light#glass#socializin
D:/HDRplus_dataset/train/input/4KK2_20150910_140830_996.jpg,855,church/indoor#throne_room#entrance_hall#arch#burial_chambe,man-made#no horizon#enclosed area#praying#indoor lighting#vertical components#congregating#wood#touring#spectatin
D:/HDRplus_dataset/train/input/4KK2_20150910_141557_873.jpg,856,church/indoor#natural_history_museum#entrance_hall#throne_room#arc,man-made#no horizon#enclosed area#indoor lighting#vertical components#praying#congregating#touring#symmetrical#gloss
D:/HDRplus_dataset/train/input/4KK2_20150910_141912_027.jpg,857,church/indoor#natural_history_museum#elevator_shaft#synagogue/outdoor#arc,man-made#no horizon#enclosed area#indoor lighting#praying#vertical components#symmetrical#touring#glossy#congregatin
D:/HDRplus_dataset/train/input/4KK2_20150910_142211_351.jpg,858,church/indoor#throne_room#elevator_shaft#jail_cell#entrance_hal,no horizon#enclosed area#man-made#indoor lighting#praying#vertical components#symmetrical#congregating#glossy#woo
D:/HDRplus_dataset/train/input/4KK2_20150910_142428_551.jpg,859,church/indoor#arch#church/outdoor#throne_room#burial_chambe,no horizon#enclosed area#man-made#indoor lighting#vertical components#praying#congregating#glass#socializing#tourin
D:/HDRplus_dataset/train/input/4KK2_20150910_142835_890.jpg,860,church/indoor#burial_chamber#throne_room#jail_cell#museum/indoo,no horizon#enclosed area#man-made#indoor lighting#praying#wood#vertical components#glossy#tiles#symmetrica
D:/HDRplus_dataset/train/input/4KK2_20150910_143113_758.jpg,861,church/indoor#entrance_hall#throne_room#arch#legislative_chambe,man-made#no horizon#enclosed area#praying#congregating#indoor lighting#vertical components#spectating#symmetrical#tourin
D:/HDRplus_dataset/train/input/4KK2_20150910_143411_006.jpg,862,church/indoor#throne_room#entrance_hall#arch#synagogue/outdoo,man-made#no horizon#enclosed area#praying#vertical components#indoor lighting#congregating#symmetrical#spectating#tourin
D:/HDRplus_dataset/train/input/4KK2_20150910_143640_229.jpg,863,church/indoor#entrance_hall#throne_room#courtyard#synagogue/outdoo,man-made#no horizon#enclosed area#praying#vertical components#indoor lighting#congregating#symmetrical#touring#spectatin
D:/HDRplus_dataset/train/input/4KK2_20150910_144054_866.jpg,864,synagogue/outdoor#mosque/outdoor#kasbah#mausoleum#arc,man-made#natural light#open area#no horizon#touring#vertical components#praying#brick#sunny#dr
D:/HDRplus_dataset/train/input/4KK2_20150910_144326_564.jpg,865,arcade#aqueduct#arch#burial_chamber#corrido,man-made#no horizon#natural light#enclosed area#vertical components#semi-enclosed area#aged#symmetrical#touring#concret
D:/HDRplus_dataset/train/input/4KK2_20150910_144546_942.jpg,866,mosque/outdoor#courtyard#mausoleum#arch#museum/outdoo,man-made#natural light#no horizon#open area#touring#vertical components#sunny#semi-enclosed area#praying#enclosed are
D:/HDRplus_dataset/train/input/4KK2_20150910_145015_541.jpg,867,courtyard#campus#museum/outdoor#aqueduct#oast_hous,man-made#natural light#open area#sunny#grass#no horizon#dry#vegetation#touring#foliag
D:/HDRplus_dataset/train/input/4KK2_20150910_145202_958.jpg,868,oast_house#campus#mosque/outdoor#museum/outdoor#mausoleu,open area#natural light#man-made#sunny#grass#clouds#vegetation#foliage#touring#tree
D:/HDRplus_dataset/train/input/4KK2_20150910_145503_709.jpg,869,arcade#aqueduct#arch#courtyard#church/indoo,man-made#natural light#no horizon#grass#open area#vertical components#enclosed area#semi-enclosed area#sunny#pavemen
D:/HDRplus_dataset/train/input/4KK2_20150910_145708_024.jpg,870,courtyard#arch#burial_chamber#mosque/outdoor#church/outdoo,man-made#natural light#open area#grass#clouds#sunny#no horizon#vertical components#dry#far-away horizo
D:/HDRplus_dataset/train/input/4KK2_20150910_145901_288.jpg,871,fountain#mausoleum#zen_garden#japanese_garden#topiary_garde,man-made#natural light#open area#trees#foliage#sunny#leaves#vegetation#no horizon#vertical component
D:/HDRplus_dataset/train/input/4KK2_20150910_150227_443.jpg,872,mosque/outdoor#beach_house#museum/outdoor#arch#promenad,natural light#man-made#open area#sunny#vertical components#no horizon#clouds#touring#trees#foliag
D:/HDRplus_dataset/train/input/4KK2_20150910_150520_647.jpg,873,florist_shop/indoor#botanical_garden#vegetable_garden#fishpond#yar,no horizon#natural light#man-made#foliage#trees#open area#vegetation#cloth#leaves#soothin
D:/HDRplus_dataset/train/input/4KK2_20150910_151036_908.jpg,874,cemetery#mausoleum#botanical_garden#campus#picnic_are,man-made#no horizon#natural light#open area#trees#foliage#vegetation#leaves#cloth#gras
D:/HDRplus_dataset/train/input/4KK2_20150912_115802_420.jpg,875,residential_neighborhood#oast_house#schoolhouse#house#courthous,man-made#natural light#open area#trees#foliage#driving#asphalt#sunny#leaves#pavemen
D:/HDRplus_dataset/train/input/4KK2_20150912_122931_738.jpg,876,bookstore#pantry#storage_room#pharmacy#library/indoo,no horizon#enclosed area#man-made#indoor lighting#wood#shopping#glass#paper#horizontal components#vertical component
D:/HDRplus_dataset/train/input/4KK2_20150912_123156_662.jpg,877,motel#residential_neighborhood#parking_lot#junkyard#embass,natural light#man-made#open area#driving#asphalt#trees#biking#transporting#sunny#foliag
D:/HDRplus_dataset/train/input/4KK2_20150912_125525_384.jpg,878,florist_shop/indoor#beauty_salon#underwater/ocean_deep#nursery#childs_roo,no horizon#enclosed area#man-made#foliage#vegetation#soothing#leaves#natural#natural light#woo
D:/HDRplus_dataset/train/input/4KK2_20150912_130944_798.jpg,879,jewelry_shop#toyshop#ball_pit#gift_shop#candy_stor,no horizon#enclosed area#man-made#plastic#indoor lighting#shopping#cluttered space#carpet#wood#flower
D:/HDRplus_dataset/train/input/4KK2_20150912_131124_252.jpg,880,fishpond#aquarium#natural_history_museum#pond#martial_arts_gy,no horizon#enclosed area#cloth#man-made#natural light#indoor lighting#socializing#natural#still water#workin
D:/HDRplus_dataset/train/input/4KK2_20150912_131308_080.jpg,881,lawn#golf_course#playground#soccer_field#athletic_field/outdoo,grass#no horizon#vegetation#natural light#man-made#open area#playing#camping#foliage#tree
D:/HDRplus_dataset/train/input/4KK2_20150912_131529_344.jpg,882,zen_garden#sandbox#igloo#japanese_garden#drivewa,no horizon#natural light#man-made#open area#foliage#leaves#trees#vegetation#shrubbery#roc
D:/HDRplus_dataset/train/input/4KK2_20150913_114439_572.jpg,883,hunting_lodge/outdoor#oast_house#schoolhouse#cabin/outdoor#garage/outdoo,man-made#natural light#open area#trees#foliage#grass#vegetation#leaves#no horizon#shingle
D:/HDRplus_dataset/train/input/4KK2_20150913_114723_702.jpg,884,lawn#yard#kennel/outdoor#oast_house#topiary_garde,natural light#grass#open area#man-made#vegetation#no horizon#foliage#sunny#leaves#tree
D:/HDRplus_dataset/train/input/4W8F_20150424_192409_034.jpg,885,natural_history_museum#science_museum#arena/performance#museum/indoor#orchestra_pi,no horizon#enclosed area#man-made#indoor lighting#spectating#metal#glossy#congregating#working#socializin
D:/HDRplus_dataset/train/input/4W8F_20150424_192609_298.jpg,886,natural_history_museum#science_museum#museum/indoor#beauty_salon#television_studi,no horizon#enclosed area#man-made#indoor lighting#cloth#competing#dry#working#spectating#sport
D:/HDRplus_dataset/train/input/4W8F_20150424_192727_856.jpg,887,natural_history_museum#science_museum#museum/indoor#aquarium#sk,no horizon#man-made#enclosed area#open area#natural light#indoor lighting#metal#natural#vertical components#boatin
D:/HDRplus_dataset/train/input/4W8F_20150424_192935_548.jpg,888,science_museum#natural_history_museum#museum/indoor#art_gallery#artists_lof,no horizon#enclosed area#indoor lighting#man-made#glossy#working#matte#glass#wood#meta
D:/HDRplus_dataset/train/input/4W8F_20150424_193616_341.jpg,889,natural_history_museum#underwater/ocean_deep#water_park#science_museum#aquariu,no horizon#man-made#enclosed area#natural light#indoor lighting#metal#open area#warm#diving#horizontal component
D:/HDRplus_dataset/train/input/4W8F_20150424_204100_383.jpg,890,rice_paddy#lock_chamber#amphitheater#driveway#zen_garde,no horizon#natural light#man-made#open area#grass#vegetation#foliage#trees#leaves#sunn
D:/HDRplus_dataset/train/input/4WBR_20150422_220522_541.jpg,891,dorm_room#hospital_room#hotel_room#nursing_home#youth_hoste,enclosed area#no horizon#man-made#cloth#wood#indoor lighting#reading#working#carpet#soothin
